index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
252099,22.001260000000002,85.25381,301.6,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,291.3,0.7,0
252101,22.12436,85.15144000000001,315.6,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,296.1,1.6,0
252102,21.99159,85.24821,313.2,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,295.0,1.6,0
252129,22.15103,86.26974,339.6,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.6,3.8,0
252132,22.273000000000003,86.42541,306.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,1.6,0
252135,22.10859,85.06597,304.5,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,293.7,1.4,0
252305,22.12552,85.14346,304.7,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.6,1.1,0
252313,22.00721,86.4804,311.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.8,2.2,0
252314,22.08006,86.42316,308.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.4,1.5,0
252470,22.1183,85.07181,308.7,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,294.7,2.2,0
252484,22.20126,86.33574,308.5,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.2,1.5,0
252490,22.04054,86.32843000000001,310.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.7,1.1,0
252516,22.02725,86.32603,307.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,293.0,0.8,0
252520,22.1516,86.26595,321.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,293.3,2.4,0
252525,22.06086,86.37431,308.5,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,2.0,0
252527,22.14722,86.24967,302.5,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,292.3,1.0,3
252533,22.05923,86.36258000000001,307.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.0,1.9,0
252535,22.11487,85.07121,306.4,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,295.5,1.6,0
252537,22.07899,86.40776,315.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,297.3,2.5,0
252539,22.24744,86.43643,307.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.8,1.5,0
252540,22.08557,86.43188,311.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.6,1.2,0
252546,22.10695,85.0036,308.1,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,296.3,1.3,0
252547,22.127779999999998,85.15208,319.1,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,296.4,1.7,0
252549,22.1594,86.25959,306.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.1,1.1,0
252550,22.05106,86.32656,309.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.8,1.8,0
252552,22.120379999999997,85.15472,305.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.0,1.3,0
252556,22.03333,86.33091999999999,316.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.0,1.8,0
252572,22.11147,85.04588000000001,314.2,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,296.4,2.2,0
252573,22.10575,85.03661,306.9,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,295.1,1.4,0
252574,22.01259,85.27190999999999,301.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,290.2,0.5,0
252581,22.13746,85.15784000000001,307.7,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.6,1.2,0
252593,22.01316,85.26799999999999,302.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,292.0,0.5,0
252599,22.07018,86.38015,307.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.9,1.5,0
252630,22.13265,85.04548,306.9,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,295.2,3.0,0
252631,22.11039,85.00417,308.9,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,297.2,1.3,0
252641,22.07017,86.39844000000001,317.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.8,1.9,0
252642,22.08821,86.30138000000001,305.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.0,1.7,0
252643,22.065479999999997,86.47446,303.0,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,292.9,0.6,0
252644,22.0688,86.47503,305.6,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,292.1,0.6,0
252645,22.09519,86.36832,310.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.0,2.1,0
252649,22.15664,86.25523000000001,319.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.1,1.3,0
252650,22.16273,86.26019000000001,311.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.8,1.1,0
252651,22.22724,86.50201,307.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.2,0.9,0
252653,22.02432,86.36787,304.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,292.9,2.0,0
252654,22.15958,85.16825,321.7,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,295.8,2.7,0
252692,22.00777,85.35229,304.2,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,293.8,1.5,0
252741,22.1477,86.26916999999999,314.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,1.5,0
252742,22.20849,86.33306999999999,309.6,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,292.7,1.2,0
252743,22.22914,86.44467,307.5,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.4,0.9,0
252749,22.0411,86.32471,306.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,1.6,0
252751,22.04554,86.31794000000001,306.6,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.5,1.8,0
252778,22.01889,86.33617,307.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,1.3,0
252783,22.0304,86.37276,306.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.0,1.1,0
252787,22.03998,86.33213,305.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.7,1.1,0
252788,22.04724,86.4413,310.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.1,1.9,0
252798,22.061339999999998,86.39356,305.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,293.4,0.4,0
252825,22.083389999999998,85.40868,317.5,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,292.0,1.4,0
252850,22.22392,86.50143,305.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.6,0.9,0
252856,22.15824,85.44411,304.7,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,291.5,0.7,0
252858,22.136879999999998,85.16187,310.1,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.6,1.2,0
252859,22.13169,85.19751,304.5,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,292.6,0.9,0
252863,22.095270000000003,86.34519,305.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.6,1.6,0
252866,22.15331,86.25466,317.0,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.3,1.3,0
252872,22.135720000000003,85.16982,326.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,296.2,4.3,0
252883,22.10745,85.04934,320.2,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,296.3,2.2,0
252886,22.15607,86.259,307.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,293.0,1.3,0
252888,22.05445,85.46388,312.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,292.3,1.1,2
252889,22.136670000000002,85.04199,313.6,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,296.5,2.4,0
252896,22.166179999999997,85.43735,302.8,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,290.7,0.5,0
252898,22.03058,86.32659,313.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.5,0.8,0
252901,22.06632,86.38318000000001,312.3,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.6,1.5,0
252902,22.06577,86.38686,336.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,298.8,4.9,0
252904,22.04984,86.35701999999999,310.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.3,2.3,0
252905,22.036089999999998,86.33524,314.9,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.2,1.4,0
252912,22.0571,86.46598,310.3,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.4,2.1,0
252913,22.062160000000002,86.47388000000001,308.0,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.3,1.2,0
252914,22.07348,86.39908,318.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.2,1.9,0
252918,22.01149,86.38499,313.0,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,295.7,1.7,0
252919,22.03419,86.39272,304.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,293.4,1.7,0
252920,22.03533,86.38519000000001,305.4,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.5,1.4,0
252971,22.105179999999997,85.04066,309.7,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,295.2,1.4,0
252980,22.209020000000002,86.4874,306.2,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.1,0.9,0
253054,22.20063,85.22406,305.5,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.0,1.6,0
253143,21.98455,85.34431,305.0,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,292.1,0.8,0
253179,22.03444,86.4582,304.7,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.0,1.2,0
253180,22.04928,86.36073,305.8,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.6,2.1,0
253181,22.0462,86.42574,307.5,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.6,2.0,0
253182,22.15055,86.25028,308.0,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,296.0,1.0,3
253184,22.16825,86.2689,305.1,0.39,0.36,2018-03-04,1950,N,VIIRS,n,1,294.7,1.4,0
253199,22.01657,85.26857,303.5,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,293.0,1.0,0
253200,22.0763,85.24152,308.8,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.4,1.7,0
253223,21.98534,85.24315,316.9,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,293.9,2.3,0
253291,22.16016,85.1642,311.5,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.3,1.8,0
253292,22.1289,85.16854000000001,304.4,0.41,0.37,2018-03-04,1950,N,VIIRS,n,1,294.1,1.7,0
253293,22.10793,85.11945,307.2,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,295.9,1.6,0
253336,22.13501,85.02914,307.8,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,296.9,2.3,0
253337,22.12864,85.0489,312.4,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,295.7,2.2,0
253338,22.12521,85.04829000000001,306.2,0.42,0.37,2018-03-04,1950,N,VIIRS,n,1,295.2,1.7,0
253339,22.106370000000002,85.0076,306.8,0.42,0.38,2018-03-04,1950,N,VIIRS,n,1,294.3,1.3,0
254890,22.4619,86.84035,349.5,0.56,0.43,2018-03-05,702,N,VIIRS,n,1,306.9,12.1,0
254925,22.466739999999998,86.7996,330.7,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,299.9,4.4,0
254939,22.32573,86.8489,347.7,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,305.2,9.6,0
255041,22.41368,86.84485,332.2,0.57,0.43,2018-03-05,702,N,VIIRS,l,1,304.5,3.6,0
255045,22.46868,86.78775999999999,335.6,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,300.5,6.3,0
255053,22.46473,86.78859,345.1,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,301.7,6.3,0
255064,22.46635,86.78665,339.8,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,303.2,7.2,0
255068,22.4599,86.83910999999999,347.8,0.56,0.43,2018-03-05,702,N,VIIRS,n,1,305.8,12.7,0
255081,22.73678,86.15701,330.2,0.41,0.45,2018-03-05,702,N,VIIRS,l,1,301.1,3.7,0
255109,22.09064,85.2732,331.8,0.47,0.48,2018-03-05,702,N,VIIRS,n,1,300.7,2.6,0
255112,22.68766,86.49816,341.0,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,299.8,4.8,0
255130,22.25122,85.51397,334.1,0.45,0.47,2018-03-05,702,N,VIIRS,n,1,304.2,2.9,0
255131,21.98161,85.45676999999999,343.6,0.46,0.47,2018-03-05,702,N,VIIRS,n,1,303.2,4.0,0
255132,21.9807,85.45608,342.5,0.46,0.47,2018-03-05,702,N,VIIRS,n,1,303.1,4.5,0
255140,22.68085,86.57243000000001,335.0,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,302.4,2.8,0
255141,22.68488,86.57182,344.5,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,300.9,4.8,0
255142,22.68839,86.50205,342.4,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,300.9,7.4,0
255143,22.56915,86.40034,335.3,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,299.7,3.4,0
255144,22.468529999999998,85.77703000000001,330.9,0.43,0.46,2018-03-05,702,N,VIIRS,l,1,303.8,2.9,0
255145,22.47585,86.50716,331.1,0.39,0.44,2018-03-05,702,N,VIIRS,l,1,303.1,2.4,0
255146,22.400679999999998,86.48456999999999,331.1,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,302.5,2.4,0
255147,22.40371,86.54608,332.9,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,302.7,2.9,0
255148,22.37721,86.5603,333.7,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,302.2,2.2,0
255149,22.3217,86.57507,332.1,0.39,0.44,2018-03-05,702,N,VIIRS,l,1,304.2,4.1,0
255150,22.30762,86.52306,330.9,0.39,0.44,2018-03-05,702,N,VIIRS,l,1,304.3,2.0,0
255151,21.981479999999998,86.5709,346.5,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,302.8,8.2,0
255152,22.16592,86.2654,348.8,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,303.1,5.8,0
255283,22.40071,86.48518,331.8,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,301.5,2.0,0
255284,23.32272,86.83391999999999,332.1,0.55,0.43,2018-03-05,702,N,VIIRS,n,1,303.0,3.3,0
255285,22.78239,86.74325999999999,335.8,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,300.8,4.4,0
255287,22.467389999999998,86.79214,344.4,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,300.0,15.3,0
255288,22.790020000000002,86.19953000000001,336.8,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,304.2,5.7,3
255289,22.099729999999997,85.04084,330.9,0.49,0.48,2018-03-05,702,N,VIIRS,n,1,297.9,6.4,0
255314,22.3898,86.8046,337.3,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,306.1,3.8,0
255321,22.52553,86.34714,333.3,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,300.7,2.8,0
255461,22.04255,86.32174,338.6,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,302.7,5.6,0
255462,22.05408,86.35954,334.3,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,302.6,3.8,0
255473,22.41945,86.34125,334.4,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,303.5,2.7,0
255476,22.60947,86.63863,331.6,0.38,0.43,2018-03-05,702,N,VIIRS,l,1,301.9,1.9,0
255491,22.0352,86.89839,339.7,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,305.7,3.2,0
255508,22.34947,86.54565,332.9,0.39,0.44,2018-03-05,702,N,VIIRS,l,1,304.4,1.9,0
255509,22.38191,86.58548,331.9,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,303.6,1.5,0
255510,22.374029999999998,86.1252,334.0,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,305.2,2.0,0
255520,22.42919,86.68427,337.6,0.38,0.44,2018-03-05,702,N,VIIRS,n,1,304.8,2.6,0
255521,22.39902,86.54324,333.2,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,303.1,3.4,0
255522,21.9868,86.57709,334.1,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,301.1,5.2,0
255523,21.98616,86.57359,333.9,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,300.3,5.2,0
255524,22.03204,86.32676,330.4,0.41,0.45,2018-03-05,702,N,VIIRS,l,1,302.5,3.6,0
255527,22.0438,86.32155999999999,337.5,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,302.7,3.8,0
255879,22.03255,86.37486,330.9,0.41,0.45,2018-03-05,702,N,VIIRS,l,1,302.2,3.9,0
255924,22.0304,86.36339,335.1,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,302.2,1.5,0
255925,22.02531,86.33617,330.5,0.41,0.45,2018-03-05,702,N,VIIRS,l,1,303.0,2.4,0
255926,22.05506,86.35935,339.5,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,303.1,3.1,0
255984,22.38585,86.80543,335.7,0.57,0.43,2018-03-05,702,N,VIIRS,l,1,306.7,3.8,0
256022,22.03134,86.32302,340.8,0.41,0.45,2018-03-05,702,N,VIIRS,n,1,302.9,3.6,0
256026,22.46574,86.79411,341.8,0.57,0.43,2018-03-05,702,N,VIIRS,n,1,298.6,6.3,0
256081,22.12689,86.71876999999999,341.7,0.39,0.44,2018-03-05,702,N,VIIRS,n,1,305.3,2.4,0
256086,22.07934,86.40296,335.2,0.4,0.45,2018-03-05,702,N,VIIRS,n,1,302.8,4.0,0
256088,21.985970000000002,86.57418,344.0,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,300.9,8.8,0
256090,22.066110000000002,86.40016,337.2,0.4,0.45,2018-03-05,702,N,VIIRS,n,1,305.0,6.4,0
256107,21.981270000000002,86.57149,339.3,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,302.0,4.2,0
256112,21.9853,86.57066,330.7,0.4,0.44,2018-03-05,702,N,VIIRS,n,1,299.5,4.2,0
258732,23.43103,86.89934000000001,307.4,0.39,0.44,2018-03-05,1930,N,VIIRS,n,1,291.7,1.2,2
258777,22.79131,86.19839,317.4,0.42,0.45,2018-03-05,1931,N,VIIRS,n,1,295.0,2.3,3
258905,22.163,85.17709,299.7,0.48,0.48,2018-03-05,1931,N,VIIRS,n,1,289.3,1.4,0
258906,22.80009,86.0891,322.4,0.43,0.46,2018-03-05,1931,N,VIIRS,n,1,291.7,3.0,2
258910,22.782429999999998,86.20139,306.9,0.42,0.45,2018-03-05,1931,N,VIIRS,n,1,292.4,2.4,3
258911,22.79032,86.2067,311.3,0.42,0.45,2018-03-05,1931,N,VIIRS,n,1,292.5,2.0,2
258913,22.087629999999997,85.40514,298.9,0.46,0.47,2018-03-05,1931,N,VIIRS,n,1,288.4,0.6,0
258917,22.79551,86.19898,320.0,0.42,0.45,2018-03-05,1931,N,VIIRS,n,1,292.6,2.3,3
258932,22.433020000000003,86.53636,305.4,0.4,0.44,2018-03-05,1931,N,VIIRS,n,1,293.2,1.1,0
258936,22.15617,86.24348,320.3,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,291.5,1.7,0
258981,22.130589999999998,85.14479,300.9,0.48,0.48,2018-03-05,1931,N,VIIRS,n,1,290.2,0.9,0
259009,22.44311,86.85944,303.2,0.38,0.43,2018-03-05,1931,N,VIIRS,n,1,290.5,1.0,0
259046,22.448179999999997,86.5147,308.6,0.4,0.44,2018-03-05,1931,N,VIIRS,n,1,292.8,1.3,0
259056,22.15565,86.24773,311.4,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,291.3,1.7,0
259057,22.15202,86.24294,312.6,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,290.4,1.7,0
259064,22.09357,85.27387,310.0,0.47,0.48,2018-03-05,1931,N,VIIRS,n,1,288.8,1.9,0
259075,22.14198,85.04363000000001,306.2,0.49,0.49,2018-03-05,1931,N,VIIRS,n,1,290.7,1.4,0
259089,22.44436,86.5455,316.3,0.4,0.44,2018-03-05,1931,N,VIIRS,n,1,292.6,1.2,0
259101,22.056070000000002,86.35373,296.5,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,276.4,1.9,0
259104,22.053520000000002,85.46656999999999,305.9,0.46,0.47,2018-03-05,1931,N,VIIRS,n,1,289.1,0.7,2
259113,22.080189999999998,85.95139,301.5,0.43,0.46,2018-03-05,1931,N,VIIRS,n,1,290.0,0.8,0
259114,22.1651,86.27360999999999,304.7,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,290.0,1.3,0
259192,22.05441,85.46375,304.6,0.46,0.47,2018-03-05,1931,N,VIIRS,n,1,289.6,1.3,2
259210,22.59081,85.90414,301.0,0.44,0.46,2018-03-05,1931,N,VIIRS,n,1,290.4,0.7,2
259224,22.26455,85.91237,299.9,0.43,0.46,2018-03-05,1931,N,VIIRS,n,1,289.8,0.5,0
259226,22.05489,86.35223,300.7,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,278.1,2.7,0
259227,22.17107,86.27274,303.7,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,290.7,1.1,0
259228,22.42163,86.52753,304.9,0.4,0.44,2018-03-05,1931,N,VIIRS,n,1,293.0,1.2,0
259229,22.42355,86.33915999999999,305.4,0.41,0.45,2018-03-05,1931,N,VIIRS,n,1,292.3,0.9,0
260105,22.44687,86.83516999999999,335.2,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,302.2,5.0,0
260112,22.481379999999998,86.81559,346.7,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,302.7,5.1,0
260113,22.45458,86.87037,367.0,0.36,0.58,2018-03-06,643,N,VIIRS,h,1,308.0,12.1,0
260185,22.45982,86.8691,356.3,0.36,0.58,2018-03-06,643,N,VIIRS,n,1,303.1,12.1,0
260192,22.06764,86.88979,331.6,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,299.8,2.7,0
260194,22.357029999999998,86.74243,343.1,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,301.2,4.3,0
260195,22.480610000000002,86.81205,344.7,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,302.9,5.1,0
260223,22.02835,86.88819000000001,335.2,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,299.3,3.0,0
260283,22.096610000000002,86.4416,333.0,0.39,0.6,2018-03-06,643,N,VIIRS,n,1,298.0,2.7,0
260326,22.37815,86.62495,332.8,0.38,0.59,2018-03-06,643,N,VIIRS,n,1,302.2,2.0,0
260386,22.47535,86.81333000000001,355.7,0.37,0.58,2018-03-06,643,N,VIIRS,n,1,302.6,5.1,0
260427,22.45906,86.8656,352.1,0.36,0.58,2018-03-06,643,N,VIIRS,n,1,302.8,12.6,0
260701,22.56375,85.94249,332.5,0.41,0.61,2018-03-06,644,N,VIIRS,n,1,301.3,2.5,0
260713,22.56466,85.94653000000001,331.4,0.41,0.61,2018-03-06,644,N,VIIRS,n,1,300.7,2.5,0
264589,23.43177,86.89848,300.8,0.39,0.59,2018-03-06,1911,N,VIIRS,n,1,289.6,0.8,2
264688,23.54702,86.54448000000001,303.6,0.41,0.61,2018-03-06,1911,N,VIIRS,n,1,290.4,0.8,2
264720,22.78819,86.20435,306.0,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,294.5,2.8,2
264722,22.78857,86.20009,312.5,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,294.6,1.6,3
264723,22.79811,86.08991999999999,314.7,0.43,0.62,2018-03-06,1912,N,VIIRS,n,1,291.8,1.3,2
264724,22.795,86.19225,307.8,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,292.8,2.6,3
264730,22.794629999999998,86.19649,306.0,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,294.6,1.6,3
264733,22.79427,86.20069000000001,310.5,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,293.4,1.6,3
264736,22.7825,86.20376,315.8,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,293.6,1.6,2
264749,22.009220000000003,86.89166999999999,304.0,0.37,0.58,2018-03-06,1912,N,VIIRS,n,1,290.9,0.5,0
264793,22.05224,85.46542,300.2,0.46,0.64,2018-03-06,1912,N,VIIRS,n,1,289.4,0.4,2
264803,22.00004,86.57628000000001,309.0,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,293.8,1.2,0
264824,22.78894,86.19582,323.5,0.42,0.61,2018-03-06,1912,N,VIIRS,n,1,294.7,1.6,3
264825,22.80384,86.09058,304.1,0.43,0.62,2018-03-06,1912,N,VIIRS,n,1,291.8,1.3,2
264832,22.43563,86.50491,302.1,0.4,0.6,2018-03-06,1912,N,VIIRS,n,1,290.8,0.7,0
264835,22.57239,86.69830999999999,301.0,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,290.2,0.3,0
264844,21.99515,86.56884000000001,304.3,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,293.5,1.5,0
264847,22.06139,86.33619,302.2,0.41,0.6,2018-03-06,1912,N,VIIRS,n,1,292.0,0.7,0
264863,22.68664,86.78056,309.0,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,289.7,0.8,0
264867,22.00035,86.57293,304.3,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,293.2,1.2,0
264869,22.000770000000003,86.57491,306.0,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,293.4,1.0,0
264870,22.000429999999998,86.57835,308.5,0.39,0.59,2018-03-06,1912,N,VIIRS,n,1,293.9,1.0,0
264872,22.55388,85.66917,301.8,0.45,0.63,2018-03-06,1912,N,VIIRS,n,1,290.7,0.5,0
264971,22.78746,86.19944,316.5,0.71,0.75,2018-03-06,2052,N,VIIRS,n,1,293.4,2.5,2
264972,22.78572,86.2062,307.6,0.71,0.75,2018-03-06,2052,N,VIIRS,n,1,293.1,2.5,2
264976,22.80033,86.09295999999999,307.1,0.7,0.75,2018-03-06,2052,N,VIIRS,n,1,291.0,2.7,2
265017,22.80051,86.0946,301.0,0.7,0.75,2018-03-06,2052,N,VIIRS,n,1,289.9,1.9,2
265063,22.80226,86.08765,301.4,0.7,0.75,2018-03-06,2052,N,VIIRS,n,1,290.6,2.9,2
266005,22.0023,86.5881,347.8,0.76,0.77,2018-03-07,625,N,VIIRS,n,1,301.3,12.7,0
266016,23.54016,85.8683,331.2,0.77,0.77,2018-03-07,625,N,VIIRS,n,1,303.9,5.1,0
266018,22.78999,86.19791,333.6,0.76,0.77,2018-03-07,625,N,VIIRS,n,1,302.9,6.8,3
266022,22.29233,86.50545,331.6,0.75,0.77,2018-03-07,625,N,VIIRS,l,1,303.8,2.5,0
266044,21.99895,86.58793,349.2,0.75,0.77,2018-03-07,625,N,VIIRS,n,1,301.5,7.2,0
266068,22.29518,86.5027,332.4,0.75,0.77,2018-03-07,625,N,VIIRS,n,1,303.7,4.4,0
266074,22.40173,86.80128,337.2,0.72,0.75,2018-03-07,625,N,VIIRS,n,1,305.1,7.4,0
266182,22.38005,86.82433,346.6,0.72,0.75,2018-03-07,625,N,VIIRS,n,1,306.8,6.5,0
266372,22.37787,86.8228,344.1,0.72,0.75,2018-03-07,625,N,VIIRS,n,1,305.2,4.0,0
